,city,lat_long,lat,lon,weather_json,temp,humidity,wind_speed,cloudiness
332,souillac,"(-58.38938931728128, 78.5645478796227)",-58.389389317281285,78.56454787962271,"{'coord': {'lon': 78.56, 'lat': -58.39}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 30.79, 'pressure': 984.68, 'humidity': 95, 'temp_min': 30.79, 'temp_max': 30.79, 'sea_level': 984.8, 'grnd_level': 984.68}, 'wind': {'speed': 7.23, 'deg': 7.00131}, 'clouds': {'all': 76}, 'dt': 1529621720, 'sys': {'message': 0.0042, 'sunrise': 1529552232, 'sunset': 1529575094}, 'id': 0, 'name': '', 'cod': 200}",30.79,95,7.23,76
333,ingham,"(-18.987774630690126, 145.8452600933881)",-18.98777463069013,145.8452600933881,"{'coord': {'lon': 145.85, 'lat': -18.99}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 61.48, 'pressure': 977.06, 'humidity': 77, 'temp_min': 61.48, 'temp_max': 61.48, 'sea_level': 1034.77, 'grnd_level': 977.06}, 'wind': {'speed': 4.61, 'deg': 144.501}, 'clouds': {'all': 44}, 'dt': 1529621720, 'sys': {'message': 0.0035, 'country': 'AU', 'sunrise': 1529527733, 'sunset': 1529567287}, 'id': 2156648, 'name': 'Mount Fox', 'cod': 200}",61.48,77,4.61,44
334,shestakovo,"(56.154244817140096, 103.81676438372176)",56.1542448171401,103.81676438372178,"{'coord': {'lon': 103.82, 'lat': 56.15}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 69.13, 'pressure': 958.82, 'humidity': 56, 'temp_min': 69.13, 'temp_max': 69.13, 'sea_level': 1020.38, 'grnd_level': 958.82}, 'wind': {'speed': 3.6, 'deg': 347.501}, 'clouds': {'all': 48}, 'dt': 1529621720, 'sys': {'message': 0.0039, 'country': 'RU', 'sunrise': 1529525810, 'sunset': 1529589385}, 'id': 2016733, 'name': 'Shestakovo', 'cod': 200}",69.13,56,3.6,48
335,slave lake,"(56.09150109930283, -114.54697166099612)",56.091501099302825,-114.54697166099614,"{'coord': {'lon': -114.55, 'lat': 56.09}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 81.46, 'pressure': 944.15, 'humidity': 38, 'temp_min': 81.46, 'temp_max': 81.46, 'sea_level': 1019.86, 'grnd_level': 944.15}, 'wind': {'speed': 2.59, 'deg': 141.001}, 'clouds': {'all': 36}, 'dt': 1529621617, 'sys': {'message': 0.0037, 'country': 'CA', 'sunrise': 1529578257, 'sunset': 1529641771}, 'id': 5887973, 'name': 'Atikameg', 'cod': 200}",81.46,38,2.59,36
336,tadine,"(-22.22232194395845, 170.1962057980503)",-22.22232194395845,170.1962057980503,"{'coord': {'lon': 170.2, 'lat': -22.22}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 71.38, 'pressure': 1030.48, 'humidity': 100, 'temp_min': 71.38, 'temp_max': 71.38, 'sea_level': 1030.56, 'grnd_level': 1030.48}, 'wind': {'speed': 12.88, 'deg': 190.501}, 'clouds': {'all': 48}, 'dt': 1529621721, 'sys': {'message': 0.0042, 'sunrise': 1529522271, 'sunset': 1529561059}, 'id': 0, 'name': '', 'cod': 200}",71.38,100,12.88,48
337,bad freienwalde,"(52.84385551176479, 14.174084779702866)",52.843855511764794,14.174084779702866,"{'coord': {'lon': 14.17, 'lat': 52.84}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 50.9, 'pressure': 1016, 'humidity': 76, 'temp_min': 50, 'temp_max': 51.8}, 'visibility': 10000, 'wind': {'speed': 11.41, 'deg': 250}, 'clouds': {'all': 20}, 'dt': 1529619600, 'sys': {'type': 1, 'id': 4892, 'message': 0.0348, 'country': 'DE', 'sunrise': 1529548697, 'sunset': 1529609537}, 'id': 2901333, 'name': 'Hohenwutzen', 'cod': 200}",50.9,76,11.41,20
338,bogorodskoye,"(52.635125667471186, 139.9282935901589)",52.635125667471186,139.9282935901589,"{'coord': {'lon': 139.93, 'lat': 52.64}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 48.25, 'pressure': 997.57, 'humidity': 100, 'temp_min': 48.25, 'temp_max': 48.25, 'sea_level': 1011.63, 'grnd_level': 997.57}, 'wind': {'speed': 6.51, 'deg': 312.501}, 'rain': {'3h': 1.2}, 'clouds': {'all': 92}, 'dt': 1529621721, 'sys': {'message': 0.0033, 'country': 'RU', 'sunrise': 1529518583, 'sunset': 1529579278}, 'id': 2126638, 'name': 'Bogorodskoye', 'cod': 200}",48.25,100,6.51,92
339,todos santos,"(20.634425656561305, -114.7680318037993)",20.634425656561305,-114.7680318037993,"{'coord': {'lon': -114.77, 'lat': 20.63}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 72.55, 'pressure': 1026.02, 'humidity': 100, 'temp_min': 72.55, 'temp_max': 72.55, 'sea_level': 1026.06, 'grnd_level': 1026.02}, 'wind': {'speed': 10.13, 'deg': 349.501}, 'clouds': {'all': 0}, 'dt': 1529621612, 'sys': {'message': 0.0228, 'sunrise': 1529585975, 'sunset': 1529634161}, 'id': 0, 'name': '', 'cod': 200}",72.55,100,10.13,0
340,iberia,"(-10.778442578817433, -71.37843032769486)",-10.778442578817431,-71.37843032769486,"{'coord': {'lon': -71.38, 'lat': -10.78}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.98, 'pressure': 985.41, 'humidity': 76, 'temp_min': 74.98, 'temp_max': 74.98, 'sea_level': 1026.87, 'grnd_level': 985.41}, 'wind': {'speed': 2.48, 'deg': 328.001}, 'clouds': {'all': 0}, 'dt': 1529621722, 'sys': {'message': 0.0037, 'sunrise': 1529578964, 'sunset': 1529620343}, 'id': 0, 'name': '', 'cod': 200}",74.98,76,2.48,0
341,andenes,"(71.87714958019501, 16.93538020033114)",71.87714958019502,16.93538020033114,"{'coord': {'lon': 16.94, 'lat': 71.88}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 44.56, 'pressure': 1021.96, 'humidity': 99, 'temp_min': 44.56, 'temp_max': 44.56, 'sea_level': 1022.05, 'grnd_level': 1021.96}, 'wind': {'speed': 13.67, 'deg': 44.5013}, 'rain': {'3h': 0.1075}, 'clouds': {'all': 80}, 'dt': 1529621722, 'sys': {'message': 0.0033, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",44.56,99,13.67,80
342,ciumani,"(46.58887060934137, 25.469903971003845)",46.58887060934136,25.46990397100384,"{'coord': {'lon': 25.47, 'lat': 46.59}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 57.52, 'pressure': 923.24, 'humidity': 94, 'temp_min': 57.52, 'temp_max': 57.52, 'sea_level': 1025.81, 'grnd_level': 923.24}, 'wind': {'speed': 1.52, 'deg': 165.001}, 'clouds': {'all': 8}, 'dt': 1529621723, 'sys': {'message': 0.004, 'country': 'RO', 'sunrise': 1529547897, 'sunset': 1529604913}, 'id': 676309, 'name': 'Judeţul Harghita', 'cod': 200}",57.52,94,1.52,8
343,den helder,"(55.607367215447795, 2.9758141555412863)",55.607367215447795,2.9758141555412863,"{'coord': {'lon': 2.98, 'lat': 55.61}, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 51.8, 'pressure': 1018, 'humidity': 81, 'temp_min': 51.8, 'temp_max': 51.8}, 'visibility': 10000, 'wind': {'speed': 42.5, 'deg': 330}, 'clouds': {'all': 92}, 'dt': 1529619900, 'sys': {'type': 1, 'id': 5223, 'message': 0.0031, 'sunrise': 1529550263, 'sunset': 1529613342}, 'id': 0, 'name': '', 'cod': 200}",51.8,81,42.5,92
344,zhanaozen,"(41.726401253532686, 54.01916821898121)",41.726401253532686,54.01916821898121,"{'coord': {'lon': 54.02, 'lat': 41.73}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 66.16, 'pressure': 1009.73, 'humidity': 68, 'temp_min': 66.16, 'temp_max': 66.16, 'sea_level': 1022.94, 'grnd_level': 1009.73}, 'wind': {'speed': 3.27, 'deg': 188.001}, 'clouds': {'all': 0}, 'dt': 1529621723, 'sys': {'message': 0.0035, 'sunrise': 1529542172, 'sunset': 1529596932}, 'id': 0, 'name': '', 'cod': 200}",66.16,68,3.27,0
345,bathsheba,"(19.26889600803196, -46.54457674900732)",19.268896008031962,-46.54457674900732,"{'coord': {'lon': -46.54, 'lat': 19.27}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.05, 'pressure': 1035.58, 'humidity': 100, 'temp_min': 77.05, 'temp_max': 77.05, 'sea_level': 1035.58, 'grnd_level': 1035.58}, 'wind': {'speed': 17.4, 'deg': 89.0013}, 'clouds': {'all': 92}, 'dt': 1529621723, 'sys': {'message': 0.0235, 'sunrise': 1529569762, 'sunset': 1529617619}, 'id': 0, 'name': '', 'cod': 200}",77.05,100,17.4,92
346,matagami,"(50.48189727847475, -78.78430223216463)",50.48189727847475,-78.78430223216462,"{'coord': {'lon': -78.78, 'lat': 50.48}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 66.16, 'pressure': 1004.54, 'humidity': 31, 'temp_min': 66.16, 'temp_max': 66.16, 'sea_level': 1026.58, 'grnd_level': 1004.54}, 'wind': {'speed': 7.34, 'deg': 271.001}, 'clouds': {'all': 0}, 'dt': 1529621633, 'sys': {'message': 0.0034, 'country': 'CA', 'sunrise': 1529571812, 'sunset': 1529631044}, 'id': 6176565, 'name': 'Waskaganish', 'cod': 200}",66.16,31,7.34,0
347,camocim,"(0.4860835295908572, -41.059056085166844)",0.4860835295908572,-41.05905608516685,"{'coord': {'lon': -41.06, 'lat': 0.49}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 80.2, 'pressure': 1029.1, 'humidity': 100, 'temp_min': 80.2, 'temp_max': 80.2, 'sea_level': 1029.22, 'grnd_level': 1029.1}, 'wind': {'speed': 13.04, 'deg': 117.001}, 'clouds': {'all': 8}, 'dt': 1529621724, 'sys': {'message': 0.0044, 'sunrise': 1529570503, 'sunset': 1529614248}, 'id': 0, 'name': '', 'cod': 200}",80.2,100,13.04,8
348,chivay,"(-15.761756593876711, -71.74934937411858)",-15.761756593876711,-71.74934937411858,"{'coord': {'lon': -71.75, 'lat': -15.76}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 64.4, 'pressure': 1025, 'humidity': 25, 'temp_min': 64.4, 'temp_max': 64.4}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 260}, 'clouds': {'all': 0}, 'dt': 1529618400, 'sys': {'type': 1, 'id': 4403, 'message': 0.004, 'country': 'PE', 'sunrise': 1529579597, 'sunset': 1529619887}, 'id': 3943626, 'name': 'Chivay', 'cod': 200}",64.4,25,8.05,0
349,belyy yar,"(60.461083090921846, 86.44380890179332)",60.46108309092185,86.4438089017933,"{'coord': {'lon': 86.44, 'lat': 60.46}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 62.83, 'pressure': 997.65, 'humidity': 72, 'temp_min': 62.83, 'temp_max': 62.83, 'sea_level': 1014.1, 'grnd_level': 997.65}, 'wind': {'speed': 7.34, 'deg': 176.501}, 'clouds': {'all': 0}, 'dt': 1529621724, 'sys': {'message': 0.0033, 'sunrise': 1529527482, 'sunset': 1529596056}, 'id': 0, 'name': '', 'cod': 200}",62.83,72,7.34,0
350,kabalo,"(-6.718625164653133, 26.041108285409166)",-6.718625164653133,26.041108285409173,"{'coord': {'lon': 26.04, 'lat': -6.72}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 75.07, 'pressure': 937.02, 'humidity': 45, 'temp_min': 75.07, 'temp_max': 75.07, 'sea_level': 1026.1, 'grnd_level': 937.02}, 'wind': {'speed': 3.04, 'deg': 106.501}, 'clouds': {'all': 76}, 'dt': 1529621725, 'sys': {'message': 0.0227, 'country': 'CD', 'sunrise': 1529555149, 'sunset': 1529597389}, 'id': 215668, 'name': 'Kabalo', 'cod': 200}",75.07,45,3.04,76
351,broome,"(-19.95476007026072, 123.33311305746417)",-19.95476007026072,123.33311305746416,"{'coord': {'lon': 123.33, 'lat': -19.95}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 56.8, 'pressure': 1004.54, 'humidity': 33, 'temp_min': 56.8, 'temp_max': 56.8, 'sea_level': 1035.66, 'grnd_level': 1004.54}, 'wind': {'speed': 13.82, 'deg': 117.001}, 'clouds': {'all': 0}, 'dt': 1529621725, 'sys': {'message': 0.0032, 'sunrise': 1529533251, 'sunset': 1529572581}, 'id': 0, 'name': '', 'cod': 200}",56.8,33,13.82,0
352,ambon,"(-5.893574131660927, 127.12492186741554)",-5.893574131660928,127.12492186741554,"{'coord': {'lon': 127.12, 'lat': -5.89}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 79.21, 'pressure': 1026.58, 'humidity': 100, 'temp_min': 79.21, 'temp_max': 79.21, 'sea_level': 1026.71, 'grnd_level': 1026.58}, 'wind': {'speed': 19.64, 'deg': 121.501}, 'rain': {'3h': 0.1625}, 'clouds': {'all': 92}, 'dt': 1529621725, 'sys': {'message': 0.0034, 'sunrise': 1529530799, 'sunset': 1529573213}, 'id': 0, 'name': '', 'cod': 200}",79.21,100,19.64,92
353,hare bay,"(50.42962906930032, -53.24667356227553)",50.42962906930032,-53.24667356227553,"{'coord': {'lon': -53.25, 'lat': 50.43}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 45.1, 'pressure': 1017.59, 'humidity': 76, 'temp_min': 45.1, 'temp_max': 45.1, 'sea_level': 1017.63, 'grnd_level': 1017.59}, 'wind': {'speed': 15.17, 'deg': 219.001}, 'clouds': {'all': 44}, 'dt': 1529621725, 'sys': {'message': 0.0036, 'country': 'CA', 'sunrise': 1529565700, 'sunset': 1529624901}, 'id': 5955140, 'name': 'Fogo', 'cod': 200}",45.1,76,15.17,44
354,attawapiskat,"(55.97750721630368, -84.51162649828375)",55.977507216303685,-84.51162649828375,"{'coord': {'lon': -84.51, 'lat': 55.98}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 32.95, 'pressure': 1024.31, 'humidity': 95, 'temp_min': 32.95, 'temp_max': 32.95, 'sea_level': 1024.36, 'grnd_level': 1024.31}, 'wind': {'speed': 16.46, 'deg': 2.50131}, 'clouds': {'all': 32}, 'dt': 1529621726, 'sys': {'message': 0.0031, 'sunrise': 1529571097, 'sunset': 1529634509}, 'id': 0, 'name': '', 'cod': 200}",32.95,95,16.46,32
355,mendahara,"(-0.8391632923250967, 103.52319443889525)",-0.8391632923250967,103.52319443889523,"{'coord': {'lon': 103.52, 'lat': -0.84}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 83.53, 'pressure': 1023.5, 'humidity': 100, 'temp_min': 83.53, 'temp_max': 83.53, 'sea_level': 1023.63, 'grnd_level': 1023.5}, 'wind': {'speed': 12.82, 'deg': 159.001}, 'clouds': {'all': 12}, 'dt': 1529621726, 'sys': {'message': 0.0167, 'country': 'ID', 'sunrise': 1529535937, 'sunset': 1529579405}, 'id': 1639286, 'name': 'Kualatungkal', 'cod': 200}",83.53,100,12.82,12
356,sungaipenuh,"(-2.68348252745362, 100.04240237612424)",-2.68348252745362,100.04240237612423,"{'coord': {'lon': 100.04, 'lat': -2.68}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 83.71, 'pressure': 1022.29, 'humidity': 100, 'temp_min': 83.71, 'temp_max': 83.71, 'sea_level': 1022.61, 'grnd_level': 1022.29}, 'wind': {'speed': 9.08, 'deg': 133.001}, 'clouds': {'all': 12}, 'dt': 1529621726, 'sys': {'message': 0.0229, 'sunrise': 1529536964, 'sunset': 1529580049}, 'id': 0, 'name': '', 'cod': 200}",83.71,100,9.08,12
357,olga,"(43.06904283861928, 135.01833968961)",43.06904283861928,135.01833968961,"{'coord': {'lon': 135.02, 'lat': 43.07}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 61.03, 'pressure': 1011.59, 'humidity': 80, 'temp_min': 61.03, 'temp_max': 61.03, 'sea_level': 1014.91, 'grnd_level': 1011.59}, 'wind': {'speed': 10.54, 'deg': 246.001}, 'clouds': {'all': 0}, 'dt': 1529621727, 'sys': {'message': 0.0339, 'country': 'RU', 'sunrise': 1529522441, 'sunset': 1529577778}, 'id': 2013735, 'name': 'Valentin', 'cod': 200}",61.03,80,10.54,0
358,kruisfontein,"(-82.87319841463777, 28.651988472373375)",-82.87319841463777,28.65198847237337,"{'coord': {'lon': 28.65, 'lat': -82.87}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': -61.11, 'pressure': 695.62, 'humidity': 0, 'temp_min': -61.11, 'temp_max': -61.11, 'sea_level': 1066.3, 'grnd_level': 695.62}, 'wind': {'speed': 20.65, 'deg': 33.5013}, 'clouds': {'all': 0}, 'dt': 1529621727, 'sys': {'message': 0.004, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-61.11,0,20.65,0
359,campos belos,"(-13.070645717871543, -47.077481704226614)",-13.070645717871544,-47.07748170422661,"{'coord': {'lon': -47.08, 'lat': -13.07}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 72.64, 'pressure': 970.09, 'humidity': 44, 'temp_min': 72.64, 'temp_max': 72.64, 'sea_level': 1030.35, 'grnd_level': 970.09}, 'wind': {'speed': 10.58, 'deg': 102.501}, 'clouds': {'all': 24}, 'dt': 1529621727, 'sys': {'message': 0.0046, 'country': 'BR', 'sunrise': 1529573379, 'sunset': 1529614262}, 'id': 3454606, 'name': 'Pé do Morro', 'cod': 200}",72.64,44,10.58,24
360,vaitupu,"(-8.149300157493073, -174.62127773303902)",-8.149300157493073,-174.62127773303902,"{'coord': {'lon': -174.62, 'lat': -8.15}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 83.35, 'pressure': 1023.75, 'humidity': 100, 'temp_min': 83.35, 'temp_max': 83.35, 'sea_level': 1023.83, 'grnd_level': 1023.75}, 'wind': {'speed': 12.88, 'deg': 71.5013}, 'clouds': {'all': 48}, 'dt': 1529621728, 'sys': {'message': 0.0046, 'sunrise': 1529603465, 'sunset': 1529645404}, 'id': 0, 'name': '', 'cod': 200}",83.35,100,12.88,48
361,gat,"(25.696530580641024, 6.145003976977392)",25.69653058064102,6.145003976977392,"{'coord': {'lon': 6.15, 'lat': 25.7}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 67.96, 'pressure': 920.97, 'humidity': 31, 'temp_min': 67.96, 'temp_max': 67.96, 'sea_level': 1026.83, 'grnd_level': 920.97}, 'wind': {'speed': 6.4, 'deg': 2.00131}, 'clouds': {'all': 0}, 'dt': 1529621728, 'sys': {'message': 0.0177, 'sunrise': 1529556302, 'sunset': 1529605784}, 'id': 0, 'name': '', 'cod': 200}",67.96,31,6.4,0
362,bilma,"(19.086775804300316, 10.6826206305673)",19.08677580430032,10.6826206305673,"{'coord': {'lon': 10.68, 'lat': 19.09}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 86.5, 'pressure': 962.96, 'humidity': 36, 'temp_min': 86.5, 'temp_max': 86.5, 'sea_level': 1024.23, 'grnd_level': 962.96}, 'wind': {'speed': 7.9, 'deg': 221.001}, 'clouds': {'all': 80}, 'dt': 1529621614, 'sys': {'message': 0.0044, 'country': 'NE', 'sunrise': 1529556048, 'sunset': 1529603863}, 'id': 2448083, 'name': 'Agadez', 'cod': 200}",86.5,36,7.9,80
363,samalaeulu,"(-0.8763003801020801, -164.8297433118353)",-0.8763003801020801,-164.8297433118353,"{'coord': {'lon': -164.83, 'lat': -0.88}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.82, 'pressure': 1022.77, 'humidity': 100, 'temp_min': 81.82, 'temp_max': 81.82, 'sea_level': 1022.82, 'grnd_level': 1022.77}, 'wind': {'speed': 12.88, 'deg': 88.5013}, 'clouds': {'all': 88}, 'dt': 1529621728, 'sys': {'message': 0.0049, 'sunrise': 1529600355, 'sunset': 1529643814}, 'id': 0, 'name': '', 'cod': 200}",81.82,100,12.88,88
364,banska bystrica,"(48.71650331955499, 19.14412579693618)",48.716503319554995,19.14412579693618,"{'coord': {'lon': 19.14, 'lat': 48.72}, 'weather': [{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}], 'base': 'stations', 'main': {'temp': 60.3, 'pressure': 1012, 'humidity': 82, 'temp_min': 57.2, 'temp_max': 64.4}, 'visibility': 8000, 'wind': {'speed': 6.93, 'deg': 80}, 'clouds': {'all': 90}, 'dt': 1529620200, 'sys': {'type': 1, 'id': 5909, 'message': 0.0046, 'country': 'SK', 'sunrise': 1529548837, 'sunset': 1529607011}, 'id': 3061186, 'name': 'Banska Bystrica', 'cod': 200}",60.3,82,6.93,90
365,mabaruma,"(9.360722565345739, -60.02960606359932)",9.36072256534574,-60.02960606359932,"{'coord': {'lon': -60.03, 'lat': 9.36}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81.46, 'pressure': 1028.45, 'humidity': 100, 'temp_min': 81.46, 'temp_max': 81.46, 'sea_level': 1028.57, 'grnd_level': 1028.45}, 'wind': {'speed': 13.67, 'deg': 103.001}, 'clouds': {'all': 92}, 'dt': 1529621729, 'sys': {'message': 0.0032, 'country': 'GY', 'sunrise': 1529574121, 'sunset': 1529619737}, 'id': 3377301, 'name': 'Mabaruma', 'cod': 200}",81.46,100,13.67,92
366,sembakung,"(3.8450142428952887, 116.30365903151261)",3.8450142428952887,116.30365903151258,"{'coord': {'lon': 116.3, 'lat': 3.85}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 71.56, 'pressure': 995.54, 'humidity': 96, 'temp_min': 71.56, 'temp_max': 71.56, 'sea_level': 1026.22, 'grnd_level': 995.54}, 'wind': {'speed': 1.52, 'deg': 293.501}, 'clouds': {'all': 88}, 'dt': 1529621729, 'sys': {'message': 0.0116, 'country': 'ID', 'sunrise': 1529532380, 'sunset': 1529576826}, 'id': 1637339, 'name': 'Long Bawan', 'cod': 200}",71.56,96,1.52,88
367,englewood,"(26.790124412624664, -82.47422938553095)",26.790124412624664,-82.47422938553095,"{'coord': {'lon': -82.47, 'lat': 26.79}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 88.65, 'pressure': 1014, 'humidity': 66, 'temp_min': 87.8, 'temp_max': 89.6}, 'visibility': 16093, 'wind': {'speed': 9.17, 'deg': 300}, 'clouds': {'all': 20}, 'dt': 1529620500, 'sys': {'type': 1, 'id': 731, 'message': 0.0276, 'country': 'US', 'sunrise': 1529577427, 'sunset': 1529627203}, 'id': 4163267, 'name': 'Manasota Key', 'cod': 200}",88.65,66,9.17,20
368,vostok,"(47.457602337558654, 148.008061725382)",47.45760233755866,148.008061725382,"{'coord': {'lon': 148.01, 'lat': 47.46}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 45.55, 'pressure': 1006.57, 'humidity': 99, 'temp_min': 45.55, 'temp_max': 45.55, 'sea_level': 1006.57, 'grnd_level': 1006.57}, 'wind': {'speed': 12.77, 'deg': 275.501}, 'rain': {'3h': 0.1625}, 'clouds': {'all': 88}, 'dt': 1529621619, 'sys': {'message': 0.0041, 'sunrise': 1529518254, 'sunset': 1529575729}, 'id': 0, 'name': '', 'cod': 200}",45.55,99,12.77,88
369,saint-philippe,"(-61.05743543134588, 72.04898880524419)",-61.05743543134588,72.04898880524419,"{'coord': {'lon': 72.05, 'lat': -61.06}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 17.11, 'pressure': 992.46, 'humidity': 100, 'temp_min': 17.11, 'temp_max': 17.11, 'sea_level': 992.46, 'grnd_level': 992.46}, 'wind': {'speed': 11.1, 'deg': 164.001}, 'clouds': {'all': 48}, 'dt': 1529621730, 'sys': {'message': 0.0032, 'sunrise': 1529555308, 'sunset': 1529575142}, 'id': 0, 'name': '', 'cod': 200}",17.11,100,11.1,48
370,baruun-urt,"(46.153168031568384, 115.60365804066794)",46.153168031568384,115.60365804066794,"{'coord': {'lon': 115.6, 'lat': 46.15}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.87, 'pressure': 908.49, 'humidity': 39, 'temp_min': 76.87, 'temp_max': 76.87, 'sea_level': 1013.29, 'grnd_level': 908.49}, 'wind': {'speed': 6.22, 'deg': 336.001}, 'clouds': {'all': 68}, 'dt': 1529621730, 'sys': {'message': 0.0032, 'country': 'MN', 'sunrise': 1529526375, 'sunset': 1529583167}, 'id': 2032058, 'name': 'Chonogol', 'cod': 200}",76.87,39,6.22,68
